mean.salt,HYBAS_ID
164.25362557424626,7121081750
254.25751666018837,7121081940
351.4291898996238,7121082300
963.8982394349341,7120641250
577.1005922427847,7120563440
423.47032887448546,7120560890
619.7229439316282,7120605780
685.7903256225586,7120605690
466.52402875212584,7121100110
337.4028126835044,7120555220
489.33997311062285,7120584010
1072.41396616466,7121079790
752.8674004547787,7120552740
122.15640197753906,7120566630
390.6627048590244,7121080280
668.2662422366259,7121079280
212.43880479600693,7121082090
265.2021414563547,7121091430
630.7319504652567,7120608250
252.53765341269002,7121098180
65.48345099555121,7121098700
447.1395246717665,7120608500
94.4951077231878,7121083520
1380.9113367334267,7121105740
128.1197970846425,7121080290
143.7772452438934,7121090590
265.69362064830045,7120586850
299.108190742328,7121093110
182.22920198793764,7121081040
383.2570782677602,7120637260
327.5556999029115,7121081070
938.7692275159941,7120553230
872.2717678931451,7120553130
880.1996318272182,7121100420
202.91825330579604,7121081050
375.4569110722505,7120609440
46.53577183314732,7120602690
132.80460637096516,7120638140
215.66372376934612,7121080710
1210.796006096734,7120614200
99.20184737443924,7120571650
157.78829687768285,7121094650
41.81648316422129,7120602440
2375.0475679555334,7120545200
91.56859463778409,7120558920
467.02278607590756,7120554510
186.9508180009558,7120572280
203.7383791052777,7120540890
171.36499561464166,7120571100
241.27556887999276,7120590680
327.8250017558059,7120569300
246.2959678991517,7120597640
202.068393541419,7120538950
406.4620822954781,7120538960
1294.1112377460186,7120546420
311.07917415938186,7121084250
688.3002694619669,7120552610
484.1328520257789,7120552480
310.789297921317,7121070540
111.91717249552408,7120570020
1008.0065121299342,7120552240
429.1418911453581,7120534540
477.17440747457835,7120534390
454.9613486593084,7120534310
376.23219181941107,7120572610
346.1545276502623,7120539550
389.8148951854521,7121076460
645.2828667534723,7120535510
863.6042877615315,7121069410
798.407854865579,7120583680
24.261450425633843,7121075720
495.63018305955734,7120552010
643.205706402972,7121067870
230.79481764573316,7120566510
320.28668816535026,7120578280
366.0464950311379,7120533150
40.820852612692214,7120564710
219.04322079578077,7120579350
367.70658833639965,7120554330
61.23127880184332,7121083530
113.54144448791908,7120596120
526.8441276550293,7120578370
720.6360771819835,7120555230
1022.2100256347657,7120531980
328.94012947969657,7121076560
776.9732626778739,7120536560
128.31370527665695,7121065150
0,7121065350
935.4894500732422,7120529100
32.97068903996394,7121090360
124.75503473696502,7120548790
644.0832981418919,7120528710
349.4673194580078,7120547570
0,7121064630
406.1095227693257,7120537330
452.27000209263394,7120529880
527.5632942931293,7120526330
614.5551180075144,7120526320
4.691260417909112,7121066250
65.9924955432047,7121066580
184.35223930112778,7120538560
142.87298357928242,7121080350
135.67794207017198,7121079310
487.8910834625477,7121065850
113.39125795717592,7121077230
495.8032789684477,7120576380
240.47808837890625,7121067220
91.63577628300108,7121079290
1082.945775707348,7121069670
0,7121066530
375.04158172607424,7120543540
1241.1603214039521,7120537780
246.45589599609374,7120588960
15.039261667351974,7121092190
215.09428939819335,7121069030
474.0853690011161,7121066360
29.22401948408647,7120571930
151.13153852341492,7120578160
269.4176252092634,7120578480
87.26373912331587,7120553240
343.9989039867221,7120569520
10.99022967998798,7120570680
1663.6441696629379,7121065280
508.8027711206553,7120538660
117.87021306355794,7120582970
185.56064214939025,7121078540
43.75485191345215,7120521240
120.70303835814026,7120569240
419.21024527200836,7120540180
48.82350202601591,7121064110
1024.2585152520073,7121064670
316.3932619961825,7120519980
87.3883311447588,7120536590
294.67552947998047,7121073610
437.8036455426897,7120539920
173.09611628605768,7120540040
188.83212472342112,7120536600
191.51059501052748,7121073940
395.435554750504,7121071620
281.15830391700115,7121068980
101.44827252450074,7121073410
105.8282018832075,7120516990
554.9341075384795,7121062760
372.863639521405,7120537630
637.1362871049761,7120537980
110.21630219959077,7120542790
872.1205126444498,7121076000
24.72801560621995,7120537230
51.811082441728196,7120537430
378.1931945800781,7120541790
145.49450599600416,7120535210
41.213361299954926,7120540470
62.404931939166524,7121060500
719.2080733304643,7121078000
396.2703519617237,7121077930
552.3932187836746,7120518050
21.647422096946023,7121071680
143.11557466689854,7121063510
249.14396543760557,7121062860
193.0716013865428,7120532950
714.3649224175347,7120529260
571.4919334349594,7120527980
374.81546326885075,7120514990
169.58734727413096,7120515090
438.43465650718633,7120527340
35.19109819080908,7121057600
203.31058173344053,7120515850
23.28337966071235,7120503260
68.82112497999178,7120502340
49.6432640658822,7121055260
221.97449624949488,7120501130
266.8759508432832,7120530320
12.246255929129465,7120525980
513.92661352065,7121067340
40.046204098387264,7121054400
783.3380863584321,7120529540
417.62872040577423,7120530590
45.502633405019004,7121053460
214.30947589874268,7120522150
498.0144025530134,7120533500
53.370663901506845,7120501680
182.69004696705304,7120535050
54.5811741269868,7120498400
100.31507429839871,7120536780
98.45985246998396,7120505740
96.17425817992557,7121053800
58.16736284413732,7120490620
46.50736314822466,7120508910
111.32676404021507,7121058210
143.5070440504286,7120500520
91.80537564637231,7120487890
96.38947647758152,7120494770
286.9070466694079,7121060100
107.39077336447579,7121059380
194.14820566263285,7120513030
92.03856144780698,7121051130
47.568274590907954,7120481210
188.5566829334606,7120517550
63.813249273614566,7121043920
9.868936783228165,7120476040
50.39001168702778,7120477600
10.9620152244085,7121043220
83.11360787654269,7120472570
36.641387817382814,7120471350
23.726005449686966,7120471250
19.24442647773529,7120469500
8.900547281901042,7120469350
111.61767106489701,7120469490
58.87975577496468,7120467940
41.201723678521645,7120467840
0,7121040990
0,7121042780
0,7121038920
5.094112957225127,7121034880
0,7121035570
0,7121036240
141.88425179204998,7120711270
236.49967224121093,7120708680
1632.6978813620174,7121144320
0,7120012300
0,7120012320
24.08792948404948,7121145120
261.7274998704048,7121144610
0,7120707110
122.03638315200806,7120704760
106.31694679444539,7120704680
1249.6054747550718,7120704330
1.7588849048537902,7120012360
0,7120012380
17.702070864374765,7121142010
723.094100634257,7121141340
59.393479185284306,7120012410
NA,7120012440
99.06291271391369,7120696140
1204.3964586000184,7121140100
0,7120012480
318.87722432244686,7120692460
491.1561583237127,7120691510
400.1526464009456,7120691190
1109.4535846843587,7121137820
116.83895105963586,7120691980
NA,7120012540
0,7120687850
80.65356055993603,7120686390
50.02107904889257,7120686330
0,7120683710
235.06453803973008,7120684020
333.88612969367057,7121135410
413.7725618051928,7121136230
233.86338954295928,7120686200
425.74645214238444,7120686190
12211.420647116269,7120678190
157.79525723176843,7121134500
3291.158203723384,7121135850
NA,7120012610
346.79467698700574,7120683120
0,7120683130
0,7121134530
151.52715056283134,7120680190
346.6383619094643,7120680070
36.49686339407256,7120679490
30.842419476576254,7120678440
303.58753528016985,7120678300
NA,7120012680
41.57870338536516,7120012720
0,7121133110
488.19920483757465,7121132280
161.27667411598,7121130330
NA,7120012780
0,7120012800
147.98337185382843,7120673360
381.7889156175696,7120672440
326.19071282280817,7121127420
234.27315678942804,7120672700
476.7764770669281,7120670920
44.70028651526215,7120670800
1719.3631907033396,7120667330
9.567138523731417,7120674180
55.516353553449605,7120668720
159.84027578534872,7120669150
43.23832129217257,7121127680
2.8219223808996454,7120670990
0,7120012920
0,7120661310
0,7120661360
83.90311282614003,7120012980
79.68163103832624,7121121370
101.38017343591761,7120013020
NA,7120013050
51.703889776159215,7120627520
NA,7120013170
217.00837350106454,7120621740
100.4417793967507,7121107270
248.9785957858987,7121108230
152.1342897917095,7121109910
93.71651924262612,7120640620
125.73081787693444,7120641320
117.96307291303363,7120643280
127.73901824951172,7121119160
NA,7120013200
155.8971945655267,7121105900
NA,7120013210
NA,7120013220
NA,7120013230
NA,7120013250
592.0860471300259,7120614530
172.05663738828716,7120615010
392.93375558564156,7120614170
487.1037931667538,7120613210
38.321705436706544,7120613220
103.14330590289572,7120617440
108.12195615768432,7121102400
216.33647900272683,7120619780
240.99830735248068,7121106490
188.6115269347699,7121108830
545.0983031078051,7121101910
NA,7120013370
NA,7120013390
NA,7120013420
99.19660115038228,7120601350
NA,7120601170
665.1759043528622,7120604010
493.17555158566205,7120604020
758.5327231810265,7120603940
468.6731195217226,7120604030
391.03781909034365,7120608450
NA,7120013440
NA,7120013460
259.6254048202977,7120598340
424.2760341350849,7120599120
773.6138350689997,7120600590
543.2739166958642,7120597250
187.50262928009033,7120597120
NA,7120013480
NA,7120013490
NA,7120013500
302.11291518034756,7120013510
NA,7120013520
469.7146192932129,7120013530
460.4367315995066,7121092940
NA,7120013540
NA,7120013550
NA,7120587960
NA,7120588070
NA,7120587970
NA,7120587860
28.67610580202133,7120588250
14.783539140274756,7120583620
0,7120583520
NA,7120587260
3.317896525065104,7120586140
51.586911128117485,7120581120
54.74529292665679,7120581040
85.53952074050903,7120582110
109.49058575100369,7120588670
119.44427731480052,7121094110
101.72529623694453,7120583630
2.2905980832407167,7121088710
97.91841026244124,7120589940
255.90241880195086,7120583190
0,7120590450
0,7120590540
48.92132514250194,7120584070
89.44989885602679,7120583800
66.18922432937191,7120581990
47.68138491722845,7120581900
64.62985939449734,7121089420
72.14986723971505,7120578570
1.724261186254306,7121089180
11.28768936629148,7121095070
0,7121092160
3.6496861775716147,7121091300
84.17088775634765,7121087680
0,7121093700
0,7120574760
134.32350284537088,7120577160
51.25091260544797,7120577050
264.7681461681019,7120574620
422.82003589386636,7121088080
12.694560765068312,7121090830
9.644248448505303,7120591370
432.0584437800389,7121087450
31.694643121016654,7120590840
19.378864929739354,7120591020
372.26799854096913,7120581650
0,7120581540
210.49950849506217,7120573140
0,7120599970
185.40406280517578,7121090390
36.23429453458717,7121091340
630.1616472203096,7121086820
288.2316391121628,7120574200
124.2866111961571,7120598060
91.11454634232955,7120573980
78.20756167457218,7120585020
0,7121095420
0,7120567760
294.15381531217207,7120572050
1050.483973388672,7120586150
2325.371525920888,7121090010
0,7120604040
2.8074509840745194,7120603600
485.8270832332757,7121084500
36.0166409141139,7120604220
88.27148094472959,7121094950
110.66790500763923,7120564770
755.1075133225013,7121085520
75.7378498737077,7120564450
215.47747534179686,7120565410
4458.064540578358,7120580160
57.82087107454793,7120605060
0,7120604900
1218.0827621459962,7120573370
32.77269220676552,7121096570
377.07489817549543,7121083560
9.889472223097279,7120606770
0,7120606920
0,7120605650
0,7120605660
1422.2128401411342,7121085280
116.50921396108774,7120561850
98.54152806599934,7121094460
56.601065684173065,7121096640
29.415380677180504,7120608200
0,7120608190
0,7120606140
318.07321422726085,7121093880
0,7120607140
157.7952574561624,7121096300
92.84801782226563,7120601420
42.221860100241265,7121102260
1114.8132731119792,7120577650
2527.4774384243797,7120577480
19.674089670181274,7121101780
4320.792697280201,7120563870
146.91141954252993,7120562710
335.3149266242981,7120559550
198.45168781280518,7120557680
302.9593922142844,7120557630
327.5887735428349,7120557490
0,7120611850
2838.7437515879064,7120564040
39.90778457784207,7120611980
27.16045562980711,7120611970
0,7120611990
13.240722372365552,7120612090
506.98903490149456,7120567030
48.98263057909514,7121099760
301.68989464190366,7120557690
98.9190812735722,7121097910
4418.183198414678,7120559560
168.14625903538294,7120559450
122.37183110854205,7120559830
2340.648419787,7120587710
104.09696118584995,7120559180
863.8927793398008,7120565240
108.73023531172011,7121097260
95.08392976459704,7120558800
94.28356043497722,7120558790
1393.450211283366,7121079270
1074.4403505414446,7120593020
4653.767909858063,7120560390
80.09033740008319,7120612180
0,7121087370
904.6659866333008,7120558020
1194.6473020788742,7120565570
159.8251222727988,7120603850
77.7959432501542,7120558090
194.13224597687417,7120557200
5575.488157594359,7121093710
194.6499385127315,7120585330
2310.629007273707,7120568550
2513.5231084408965,7120568500
1927.034365234375,7121082670
875.9247233072916,7121087640
2690.4919937281934,7120556500
2846.7552269829644,7120591960
766.4341275654142,7120563400
111.0008015599744,7120555800
84.81665114281883,7121101120
226.14411013594298,7120554180
2541.144225403503,7120570940
1655.0621344634842,7121083610
1518.6595382108032,7120551970
730.9040737531043,7120565940
442.0554632739486,7120565770
1914.5211530412946,7121080790
0,7120617820
2546.8127192107722,7120548910
1740.0125798405827,7121091180
2262.3221104097684,7121086230
440.0815178655809,7120612930
4329.8078154071245,7120564030
2318.6242496266086,7121078640
523.3741065060944,7121082350
770.0044544883397,7120552950
1059.2577813614246,7120563390
187.4102684910312,7120552940
1165.0921449579744,7120563280
163.21578695166926,7120579430
3325.7766342163086,7120579340
811.0414104697145,7121089900
4917.122827148438,7121077110
1414.0987610897776,7120592140
5200.802912394206,7120556650
1197.955867991728,7120556580
3870.6809703958447,7121076120
366.94142707618505,7121103840
445.316198092788,7120561090
1051.1096604567308,7120590800
302.04300663389006,7120590670
137.48533907803622,7121102170
2775.165332500751,7121073600
1126.1889264787947,7121077580
8827.946984783497,7120557010
428.22986472800926,7120556870
238.5330637250628,7120548610
0,7120590080
164.23588069481187,7120624280
0,7120588170
184.40520490679825,7120588080
694.6989184850934,7121089850
689.1466279871323,7120543170
968.1273257606908,7120543380
612.8322019508416,7121104100
2069.6628266731195,7121077120
0,7120590810
219.57622951009998,7120545170
0,7120590820
133.24251302083334,7120614190
581.9662696174953,7120620570
1568.1878071446572,7120595710
3485.258341899671,7120538640
5852.591120287976,7120538550
891.659863317798,7120619650
514.1297288977581,7121094040
4853.653380629596,7121074310
16.036500102341776,7121108340
0,7121095430
7537.026594295058,7121075140
175.5855144407691,7120539160
158.5162253308652,7120539040
2371.7960779198775,7120542410
241.44078181340143,7121108070
3163.3394935825895,7120537930
4034.562317511048,7120534270
149.0288543701172,7120538720
623.6908352322049,7121101800
9722.764288330078,7120533360
146.24814311436245,7120551010
2900.284000651042,7120545540
3653.857341657366,7120545430
288.27901391138005,7120623930
168.07153777104276,7120623780
2194.1696012126868,7121071920
1532.8682576497397,7120532110
1580.616031044408,7120532100
2082.7542100694445,7120546050
1167.8995768229167,7120546160
2703.9414869225543,7120546710
4192.759609375,7120546840
4423.419768415179,7120546940
235.46363075830604,7120534170
2998.1601803302765,7120609060
172.87987960012336,7120555200
75.02132783112702,7121105540
1840.4260637947682,7121070450
3370.9829711914062,7121101140
1524.8388962809245,7120607150
1916.0852661132812,7121074390
2670.7643099357747,7120607270
1051.6045087394068,7120607160
236.9304539414703,7121079140
7468.410695929277,7121069660
61.084222412109376,7120616510
985.4152970747514,7121100350
686.9230860755557,7120528510
418.73881472522066,7120527790
1593.696314211245,7120527730
5391.151612860388,7120529610
82.11794123930089,7120614830
1786.886404296875,7120615930
0,7120599780
627.5281599813433,7120599680
1561.0381371951798,7121066200
1229.1717070419422,7121066820
86.86856760072314,7120603960
1197.097085684317,7121067510
79.03080210291354,7121103160
0,7120604230
79.22937195744346,7120604340
2123.453864820076,7120616280
0,7121098750
43.43428380036157,7120611090
0,7120614750
0,7121101840
0,7120606930
0,7120606780
0,7121103170
25.76249138327206,7121062870
0,7121102760
0,7120618750
0,7120617450
0,7120617300
192.70343627929688,7121063910
0,7121102230
0,7120615490
0,7120615410
1163.441965350668,7121062880
11762.417384141156,7121059920
4588.45327051428,7121060540
9604.967460264008,7121059880
895.8321006081321,7120508880
4588.419558502907,7121062230
4775.411712420429,7120515220
2798.505143505032,7120515390
1264.2212291599549,7120516450
2065.1609112079327,7120516570
3981.860541449653,7121062680
1708.053182547433,7120515830
3310.312905844156,7121063950
2000.940447998047,7120520040
4205.9487788759425,7120514670
2533.174173828125,7120514870
1868.7631008342162,7120523230
2000.2459516382928,7121059930
1645.8457777667197,7120523550
605.0201629953286,7120523610
2001.1510704627403,7120519000
2214.7364710365855,7120519010
6773.138745684956,7120514770
1326.4002720424107,7120514780
1284.0260092995384,7120507240
7383.771598815918,7120507250
1544.5299671782545,7121065100
1957.4235989317601,7120513770
3115.4022883778994,7120513440
2366.8603169326243,7120513450
547.4529515316611,7121062740
610.0190037318638,7121058060
4059.7205757472825,7120510900
2854.865704571759,7120510800
3320.171751767113,7120511030
2821.2074747721354,7120511040
8331.712443033854,7121058410
1726.8230154854912,7121059820
1425.775265881615,7121060550
3755.401297032148,7120505080
975.8943720278533,7120504850
752.6464265046296,7121061020
4519.965029890366,7121057170
1638.0481053149606,7120504860
2691.6435038248696,7120504610
5210.628835303151,7120505200
11924.520272549717,7120505360
90.61290072737069,7121056430
3003.1702833299514,7120502530
6046.705751480595,7120503150
3944.929394166861,7120504000
1553.8142280910326,7120503670
68.62082823300692,7121055920
3583.6442599826387,7120501930
2826.6035815279906,7120506880
0,7121054780
1306.5468831834846,7121055300
7862.30013671875,7120508890
4778.604916557591,7120509910
1070.8293878844895,7121054210
2056.518894361413,7120510180
1283.331546753876,7120510220
1652.8318507982337,7121059240
1309.5074267578125,7120496140
524.321113693882,7120495100
2006.150162235383,7121060870
86.9026233426374,7120492630
48.80073149307914,7120489850
120.82229072307719,7121050020
108.64823613268264,7120488610
204.01160922580294,7120488470
53.80453214645386,7121048930
144.85530255998884,7121047220
18.70911206204467,7120485340
102.86299888974145,7120485200
NA,7120013560
113.8125837225663,7120013570
NA,7120013590
407.5123032789964,7120585720
131.38870442708333,7120585570
313.9152134360606,7120584190
146.3104299359617,7120584200
NA,7120013600
NA,7120013610
NA,7121091100
213.96633922780742,7121090480
396.31563114096053,7121089330
386.30130133830323,7120578430
515.6923144391475,7120578420
NA,7120013630
911.0285522227979,7121090790
NA,7120013640
NA,7120013650
122.33207542513624,7121090860
271.11954595172216,7120013670
NA,7120013680
79.73160666441306,7121092070
0,7120013730
168.85295380741718,7120577040
218.9811750139509,7120577470
215.85287286667597,7120578400
1034.6137008330895,7120578410
319.12500949022245,7121086020
250.34013314848966,7121085930
278.70331488715277,7120560270
847.2996961805555,7120548760
1705.2576705175088,7121078730
1039.8614296834976,7120554990
NA,7120014050
NA,7120014100
2854.411868648929,7120526800
824.8839851322031,7120014150
NA,7120014160
103.35092990197867,7121055230
355.04715113963897,7120512320
1477.7050278059398,7120526520
1337.7503740359575,7121065010
1865.605861911526,7121055140
527.8598864103618,7121063490
3384.2544954158056,7120499810
1860.0668519485828,7120497990
2146.632383104781,7120498110
3678.8837036132813,7120492430
1047.90091306513,7120491510
2393.151423863002,7120499500
1206.1344158838665,7120500840
3263.661707951472,7120500960
242.37239397489108,7120488340
204.61372667200425,7120486250
4273.450785319011,7121057100
469.57651686002424,7121050260
337.1393976626189,7120486660
377.95195096426636,7120486670
286.44164393498346,7121049230
415.5379540640549,7121048390
232.1627462511865,7121046860
110.54746791294643,7121046550
283.9955649661578,7120479590
117.6537532099971,7120479000
83.53416744279272,7120479320
101.98722879510177,7120477510
68.36302622298749,7120477430
97.67662992931548,7120476680
183.0829015459333,7120476020
79.70507396351208,7120480220
14.384837024616745,7120479900
45.55198136815485,7120475230
12.509093605792584,7120470430
9.555780550328697,7120469090
190.7402746242947,7121045010
90.82335309115324,7121040590
139.26776850618273,7121045380
51.31513930100661,7120462520
143.8634613915313,7120479020
184.58270182754055,7121040450
87.48200327157974,7120479910
149.86320244284238,7121041690
64.82086147273984,7120478370
83.27030972873463,7120480550
161.87606866345433,7121043210
39.13266201295714,7121046970
229.17271020071848,7120472740
216.0122959946141,7120472670
56.290922332921795,7121042490
NA,7120014220
85.56825100536078,7120483930
109.31418228149414,7120477500
42.49844504691459,7121045690
47.16683493433772,7120480080
45.600319093273534,7120478980
18.70277012029343,7121049400
47.81731648183573,7120478990
40.46638908577924,7120479310
89.56107620731477,7120480370
117.20447477403577,7120485710
128.35388601148452,7120473740
187.5106704853199,7120472200
52.22960653480577,7121044760
22.4234224207261,7121043260
NA,7120014360
5.211693875491619,7120014400
18.041308669940285,7120014420
8.239439900219441,7121037110
10.506965892831074,7120014460
14.98002499879174,7120014480
29.887468750987733,7120014490
3.970814439985487,7120014500
8.838264311513592,7120014510
95.16102675504463,7120449330
36.24209316302154,7120449260
34.968784042584,7120456510
62.66980801457944,7120458940
33.5807658803874,7120458090
31.415114982993202,7120457890
66.27152163406899,7120460240
57.42864258609601,7120460400
116.17977943849027,7120458100
128.69510921576085,7120462990
19.087774176346628,7120458740
98.04479842323335,7120457900
329.5775840214321,7121041680
36.94947276868318,7121037980
NA,7120014540
9.026438891273184,7120014550
16.84913153906126,7120014580
12.109017969358085,7120440860
37.365648557813905,7120437550
91.21363321940105,7121025710
NA,7120014600
18.603265063762663,7120014660
46.778129158950435,7120014690
350.51636948004,7120400800
NA,7120014780
109.82436330694901,7121005190
NA,7120014850
47.87862834223994,7120381550
80.30697897110862,7121005310
73.74960217873256,7120388180
121.67667025611514,7120388550
216.0064748876235,7120389040
41.606799960136414,7120389150
35.78488345346051,7120389440
136.23083817107337,7120389430
188.98912261962892,7120387990
685.0196732445587,7121007890
91.79471618652343,7120372270
284.3088971248186,7120394690
309.9311418533325,7120374970
172.579630127436,7120394680
428.7141575018565,7120385980
1310.2313859158714,7121003800
312.12488544605395,7120999870
1260.779823598282,7120374180
356.76517791748046,7120385250
391.7185306549072,7120397130
80.95834911679759,7120397260
317.45425180288464,7120384790
123.81336855381093,7121011240
379.9737485639888,7120396700
306.3763723065776,7120369590
53.72278149922689,7120403070
409.79783693949383,7121002040
192.84762750913018,7121009860
86.66421851192612,7120400810
33.58034336419753,7120400820
25.09490315055075,7120403650
391.69173400878907,7120999880
47.571400353783055,7121013260
153.67433144705637,7121008980
164.48089681207176,7120409190
59.04834558823529,7121010700
67.30197327889051,7121002970
44.768984676186555,7120410940
20.356706353682505,7120407010
189.46850562095642,7120412710
63.22758195339105,7120399080
14.739824623059315,7121002770
0,7120372160
76.01273164295014,7121013460
247.2166514021627,7120406540
21.261448860168457,7121014950
20.406988234747026,7120390760
269.1873355521975,7120392910
176.82279312367342,7120400410
165.1451511546078,7120400400
86.07963849420418,7121016010
34.37590702601842,7120408940
239.6433486328125,7120367450
56.72591867252272,7120410580
131.81546247395036,7120414310
178.6866404533386,7120414460
70.76443109279725,7120397150
58.80184660566614,7121015180
17.269794521047107,7121000780
49.53068370986403,7120415090
18.26099071388473,7121010130
277.5541147962909,7120384290
350.0259291125882,7120389730
578.538115641276,7120389450
40.084078083376916,7120421030
348.02363848838075,7121007790
1240.1071904500325,7120383740
62.62081456828762,7120423150
14.249872777478915,7120422550
15.883257336086697,7120425490
15.217185321930916,7120425870
14.805464921678816,7120425980
17.375474213035243,7120426520
18.88342805085359,7121022780
267.25120436300443,7120376450
968.0115176930148,7120376700
64.6675466809954,7120429420
123.22984621080302,7120429330
55.78993926048279,7120406820
130.35892802913014,7121019140
28.060421244303384,7120390420
31.842876195907593,7120434360
17.009728993084416,7120406150
15.299313994014964,7120408210
44.59656294828616,7120389170
29.402934437706357,7120421140
121.99984568014912,7120437090
21.87431065520348,7120392400
51.37888528575068,7120409200
61.723207522661255,7120387280
24.857756730448994,7120438100
11.413119196177957,7121018940
25.786935604319854,7121019780
23.92583887455827,7120439520
43.11169887724377,7120423780
9.774312076405582,7120423790
56.322866021541124,7120419800
14.394202038645744,7120441360
9.848870256754356,7120442020
80.94043502422294,7120420580
88.44988827705383,7120388190
73.79903656874245,7120444880
70.98843555061184,7120422750
43.34036071540773,7120403520
61.223473587814645,7120445620
