"refNo","site","date","timeEST","pH","pHmetrohm","DIC","spCond","temp","ANC960","ANCMet","gageHt","hydroGraph","flowGageHt","precipCatch","fieldCode","notes","archived","uniqueID","waterYr","datetime","Ca","Mg","K","Na","TMAl","OMAl","Al_ICP","SO4","Cl","PO4","DOC","TDN","DON","SiO2","Mn","Fe","F","cationCharge","anionCharge","theoryCond","ionError","duplicate","sampleType","ionBalance","NO3_N","NH4_N"
14770,"W1",2017-03-13,"10:30:00",5.57,NA,47,12,0.1,9.2,6.9,0.215,"L",1.6018,NA,NA,"~.51in precip.(web) multiple small events.mix- rain .fzg rain. snow.  Gage heights questionable . FRIGID temps created frozen notches & basins @ all sites (burners were removed for HI flow event.) All streams heavily iced over. SG-22=9.5in.SG-23=23in. SG-11=",NA,"W1_20170313_1030",2016,"3/13/2017 10:30",1.0432,0.1463,0.1181,0.5991,0.0719,0.028,0.1482,2.5485,0.4025,0.0015,2.1913,0.2612,0.0923,4.7425,0.001,0.0025,0.0325,104.0048,-96.752,13.5721,0.0723,NA,"Routine",7.2528,0.168564089934828,0.00201887633423252
14785,"W1",2017-03-20,"10:40:00",5.66,NA,45,11.5,0.2,10.4,8.5,0.121,"L",0.3872,NA,NA,"~1.25in precip.(web) of precip for the week.mostly fell as one event on 3/14/17. all snow. All sites had ice/snow cover.  SG-22=10in.SG-23 buried estimate 33in",NA,"W1_20170320_1040",2016,"3/20/2017 10:40",1.1579,0.1646,0.14,0.6761,0.0615,0.0287,0.154,2.6731,0.5141,0.0015,2.1931,0.2084,0.0556,5.4437,0.0037,0.0025,0.0325,113.4915,-102.5294,14.3614,0.1015,NA,"Routine",10.9621,0.152141402534316,0.00201887633423252
14799,"W1",2017-03-28,"10:55:00",5.7,NA,57,11.7,0.4,12.2,11.7,0.14,"L",0.5552,NA,NA,"~1.54in precip. Fell for the week. mixed but mostly as snow. Winter holding on new snow accumulation 4in. Streams  still locked up in snow/ice. few holes.",NA,"W1_20170328_1055",2016,"3/28/2017 10:55",1.0248,0.1502,0.1516,0.7541,0.0604,0.0236,0.1304,2.6971,0.4384,0.0015,2.1125,0.2268,0.0564,5.0348,0.0025,0.0025,0.0325,109.0351,-103.3661,14.0383,0.0534,NA,"Routine",5.669,0.167186120290493,0.00201887633423252
14800,"W1",2017-03-28,"10:55:00",5.7,NA,57,11.7,0.4,12.2,11.7,0.14,"L",0.5552,NA,NA,"~1.54in precip. Fell for the week. mixed but mostly as snow. Winter holding on new snow accumulation 4in. Streams  still locked up in snow/ice. few holes.",NA,"W1_20170328_1055_Dup",2016,"3/28/2017 10:55",1.0597,0.1537,0.1285,0.606,0.0601,0.023,0.1328,2.7866,0.4439,0.0036,2.1548,0.26,0.0985,4.8335,0.0032,0.0822,0.0325,103.9872,-105.2594,13.9228,-0.0122,"Dup","Routine",-1.2722,0.159641171746104,0.00201887633423252
14814,"W1",2017-04-03,"10:25:00",5.75,NA,53,11.4,1,11.3,7.6,0.206,"L",1.4413,NA,NA,"~1.75in precip. For the week. all as wet snow. All streams 50-90% snow/ice covered. Winter conditions prevail.  100% cover. SG-22=11in.SG-23= buried.  SG-11=19in.",NA,"W1_20170403_1025",2016,"4/3/2017 10:25",1.1266,0.1469,0.1107,0.5707,0.0731,0.0289,0.1408,2.301,0.5487,0.0015,1.9764,0.2529,0.1042,4.6753,0.001,0.0025,0.0325,106.7258,-94.4837,13.229,0.1217,NA,"Routine",12.242,0.136848198448832,0.0118803107360606
14840,"W1",2017-04-10,"09:00:00",5.49,NA,35,11,2.8,5.8,6.9,0.485,"L",11.9474,NA,NA,"~1.14in precip fell for the week as mostly rain. sleet/snow mixed in. all snow @ elevation. Collection to place at end of snowmelt recession. elevated flows. opw free flowing.",NA,"W1_20170410_0900",2016,"4/10/2017 9:00",0.9758,0.1194,0.111,0.5108,0.0972,0.0344,0.1665,2.366,0.4671,0.0015,2.281,0.2956,0.0481,4.0179,0.0143,0.0025,0.0325,97.9692,-97.0998,13.512,0.0089,NA,"Routine",0.8694,0.242500067736582,0.00496954174580313
14875,"W1",2017-04-17,"09:25:00",5.5,NA,30,10.7,7.3,7.8,8.1,0.439,"F",9.3407,NA,NA,"~.68in precip fell as all rain. No snow visible in WS. snowmelt. falling Hgraph.",NA,"W1_20170417_0925",2016,"4/17/2017 9:25",0.9897,0.1175,0.1404,0.5534,0.1065,0.0401,0.1978,2.2293,0.3854,0.0015,2.9306,0.2582,0.0636,4.0612,0.006,0.0025,0.0325,102.0384,-93.4672,13.2925,0.0877,NA,"Routine",8.5712,0.190250169583372,0.00434834902757774
14890,"W1",2017-04-24,"10:30:00",5.61,NA,30,11,7.9,5.2,8.3,0.317,"L",4.1793,NA,NA,"~.84in precip fell as all rain. Yellow violet in flower. free of snow except very top of ridge.",NA,"W1_20170424_1030",2016,"4/24/2017 10:30",0.9866,0.1159,0.1158,0.5174,0.0859,0.0351,0.1736,2.588,0.396,0.0015,2.8339,0.2361,0.1166,4.4953,0.001,0.0642,0.0325,96.5416,-92.8006,12.8438,0.0395,NA,"Routine",3.7409,0.115297656798092,0.00419305084802139
14905,"W1",2017-05-01,"10:05:00",5.62,NA,42,10.4,6.4,5.8,7.6,0.264,"L",2.6598,NA,NA,"~1.02in precip for the week-mini events. SF scant snow ridge top only. Hobble bush in flower. maples flowering/leafing out.",NA,"W1_20170501_1005",2016,"5/1/2017 10:05",0.9793,0.1265,0.1135,0.5502,0.0776,0.0297,0.17,2.6969,0.407,0.0015,2.6847,0.1434,0.084,4.8581,0.0026,0.0025,0.0325,97.2856,-91.1777,12.7639,0.0648,NA,"Routine",6.1079,0.058529825384768,0.00201887633423252
14920,"W1",2017-05-08,"09:10:00",5.62,NA,42,10.3,6.5,7,NA,0.39,"F",6.973,NA,NA,"Saturated soils. SF Beech/Birch/Maple tinybuds or leaflets. YB catkins littering  forest floor.",NA,"W1_20170508_0910",2016,"5/8/2017 9:10",0.4535,0.0987,0.0559,0.5997,0.0895,0.0394,0.0968,2.332,0.4093,0.0015,2.9934,0.1908,0.0942,4.1777,0.0035,0.0025,0.0325,71.3052,-88.4178,10.8325,-0.2143,NA,"Routine",-17.1125,0.0869024462582796,0.00962848713249357
14935,"W1",2017-05-15,"10:25:00",5.59,NA,36,10.3,6.4,9.2,6.2,0.523,"F",14.3943,NA,NA,"~1.53in precip all rain ending in slushy snow 5/13-5/14/2017. Elevated flows falling. SF understory beech leafing out.",NA,"W1_20170515_1025",2016,"5/15/2017 10:25",0.9878,0.1108,0.1356,0.5435,0.1,0.0438,0.1955,2.5267,0.3749,0.0015,3.3683,0.2061,0.0998,4.4613,0.0039,0.0025,0.0325,99.5972,-96.5783,13.1366,0.0308,NA,"Routine",3.0189,0.100953218697232,0.005357787194694
14947,"W1",2017-05-22,"08:50:00",5.72,NA,51,10.4,8.8,9.2,11.3,0.25,"L",2.3249,NA,NA,"~.32in precip. cool. wet conditions. South facing side Beech leafed out.  Yellow Birch 50%. Maple 75%.",NA,"W1_20170522_0850",2016,"5/22/2017 8:50",0.9747,0.1205,0.1143,0.6815,0.0711,0.0334,0.151,2.8307,0.4332,0.0015,2.9831,0.1299,0.103,4.9938,0.0022,0.0025,0.0325,101.0823,-97.1847,13.108,0.0393,NA,"Routine",3.8976,0.0247808639317215,0.00201887633423252
14967,"W1",2017-05-30,"08:55:00",5.73,NA,44,10.2,8.4,11.3,13.5,0.26,"L",2.5614,NA,NA,"~2+in of rain. Cool wet spring weather.  Saturated conditions! SF leaf out complete except Ash.",NA,"W1_20170530_0855",2016,"5/30/2017 8:55",0.9281,0.1122,0.0761,0.6297,0.072,0.031,0.1491,2.4038,0.4169,0.0015,2.9257,0.1023,0.089,4.7543,0.0031,0.0025,0.0325,94.9034,-88.2902,11.9831,0.0722,NA,"Routine",6.6132,0.00571518557404334,0.00201887633423252
14982,"W1",2017-06-05,"09:45:00",5.72,NA,78,10,9.3,10.2,7.9,0.259,"L",2.5371,NA,NA,"~1.24in Precip. few shower fell throughout collections. Green. lush & wet. Saturated conditions. Leaf out complete.",NA,"W1_20170605_0945",2017,"6/5/2017 9:45",0.9571,0.1131,0.0557,0.592,0.0712,0.0296,0.15,2.7607,0.3992,0.0015,2.7777,0.104,0.0886,4.6511,0.0028,0.0107,0.0325,94.2149,-93.383,12.437,0.0089,NA,"Routine",0.8319,0.00571518557404334,0.00201887633423252
14996,"W1",2017-06-12,"09:10:00",5.66,5.55,86,10.7,13.7,11.7,10.3,0.2,"L",1.3398,NA,NA,"~1.2in of rain. Stream flow down despite rain.  Hot weather /ET in full swing.",NA,"W1_20170612_0910",2017,"6/12/2017 9:10",0.9535,0.1153,0.076,0.6862,0.0682,0.0312,0.1468,2.815,0.3887,0.0015,2.7364,0.1243,0.1078,4.8498,0.0028,0.0062,0.0988,99.0155,-95.509,12.8807,0.0361,NA,"Routine",3.5066,0.00571518557404334,0.00551308537425035
14997,"W1",2017-06-12,"09:10:00",5.66,5.55,86,10.7,13.7,11.7,10.3,0.2,"L",1.3398,NA,NA,"~1.2in of rain. Stream flow down despite rain.  Hot weather /ET in full swing.",NA,"W1_20170612_0910_Dup",2017,"6/12/2017 9:10",0.9768,0.1183,0.0408,0.6054,0.0669,0.0302,0.1477,2.9197,0.3898,0.0015,2.5892,0.1088,0.0983,4.9315,0.003,0.0067,0.0716,95.9152,-96.9856,12.8583,-0.0111,"Dup","Routine",-1.0704,0.00571518557404334,0.0059789799129194
15011,"W1",2017-06-19,"09:10:00",5.76,5.74,106,10.7,13.8,14.8,12.2,0.221,"L",1.7145,NA,NA,"~0.9in of rain this week. Algae is only present on splash rocks below V-Notches. Much less than last year. Flows seem high for mid-June.",NA,"W1_20170619_0910",2017,"6/19/2017 9:10",0.9464,0.1162,0.0613,0.6915,0.0604,0.0282,0.1418,2.9971,0.4334,0.0015,2.5606,0.1123,0.0941,5.0109,0.0027,0.0102,0.0325,97.5076,-102.7827,13.1316,-0.0527,NA,"Routine",-5.2751,0.00571518557404334,0.00877434714493366
15032,"W1",2017-06-26,"08:10:00",5.78,5.76,132,10.3,12.8,13.3,10.5,0.139,"L",0.5454,NA,NA,"~0.93in of rain this week. Stream flow dropping.",NA,"W1_20170626_0810",2017,"6/26/2017 8:10",0.9154,0.1215,0.0348,0.6224,0.0539,0.0259,0.1277,2.4117,0.4062,0.0015,2.3755,0.114,0.105,4.7401,0.0029,0.0025,0.0325,91.7732,-87.4001,11.6507,0.0488,NA,"Routine",4.3731,0.00571518557404334,0.00660017263114479
15059,"W1",2017-07-01,"17:25:00",5.26,NA,NA,11.4,NA,10.1,NA,NA,NA,NA,NA,NA,"Grab sample. 7in of rain in a week.  3.3in of rain on 7/1/2017",NA,"W1_20170701_1725",2017,"7/1/2017 17:25",1.1615,0.1382,0.3027,0.4137,0.2079,0.1191,0.4227,1.7286,0.2635,0.0015,8.7076,0.4627,0.2906,3.7515,0.0181,0.0344,0.0325,125.5856,-107.5907,15.4373,0.1543,NA,"Grab",17.995,0.145432271643048,0.0267112868836918
15082,"W1",2017-07-03,"09:20:00",NA,5.53,83,9.4,13.7,NA,10.2,0.381,"L",6.5823,NA,NA,"~7.38in of rain. ~3.4in fell as hvy downpour on 7/1/17. cloud burst . Flooding. roads damaged. Large sediment load refilled weir basins. Debris in streams. scouring. Flows elevated.",NA,"W1_20170703_0920",2017,"7/3/2017 9:20",0.9104,0.1032,0.0541,0.4467,0.0757,0.0391,0.186,2.3057,0.3255,0.0015,3.6687,0.1502,0.1244,4.458,0.0056,0.0025,0.0325,86.4794,-87.343,11.6764,-0.0099,NA,"Routine",-0.8635,0.0205565963335156,0.00520248901513766
15108,"W1",2017-07-10,"10:15:00",5.76,5.68,129,10.1,14.2,13.3,12,0.16,"L",0.7721,NA,NA,"~0.04in of rain this week. Return to base flow.",NA,"W1_20170710_1015",2017,"7/10/2017 10:15",0.9858,0.1212,0.0348,0.5554,0.0558,0.0278,0.1473,2.625,0.4411,0.0015,2.5675,0.1158,0.0707,4.8775,0.0037,0.0025,0.0325,93.066,-95.6905,12.3571,-0.0278,NA,"Routine",-2.6245,0.0323709918087119,0.0127344507236205
15123,"W1",2017-07-17,"08:15:00",5.81,5.71,147,10.3,14.8,17,13.1,0.15,"L",0.6583,NA,NA,"~1.03in of rain fell as 2 separte events. Base flow conditions maintained as regular interval of rain continue.",NA,"W1_20170717_0815",2017,"7/17/2017 8:15",1.0612,0.1553,0.0377,0.7928,0.0633,0.0259,0.1381,2.625,0.3362,0.0015,2.5087,0.1046,0.0871,5.0736,0.0036,0.0025,0.0325,109.9182,-94.8231,13.0821,0.1475,NA,"Routine",15.095,0.0139378241074496,0.00201887633423252
15140,"W1",2017-07-24,"08:25:00",5.87,5.81,266,10.4,14.5,22.2,24.8,0.08,"L",0.1394,NA,NA,"~0.47in of rain fell on 7/17-7/18. light rain/drizzle fell throught collection. Lowest flows of the summer to date. Hot. mostly dry week.",NA,"W1_20170724_0825",2017,"7/24/2017 8:25",0.973,0.1294,0.0259,0.661,0.0538,0.0232,0.1226,2.3607,0.3485,0.0015,2.2781,0.0495,0.0668,5.2531,0.0042,0.0025,0.0325,96.4972,-93.1255,11.9874,0.0356,NA,"Routine",3.3716,0.00571518557404334,0.00760961079826105
15148,"W1",2017-07-31,"06:30:00",5.89,5.86,259,10.9,13.6,28.5,25.4,0.058,"L",0.063,NA,"912","~0.07in precip. Very low base flows. Sampled pool w/flow by cup (not DIC)",NA,"W1_20170731_0630",2017,"7/31/2017 6:30",1.1155,0.1629,0.0721,0.7193,0.0468,0.0217,0.1157,2.2567,0.3372,0.0015,2.1688,0.0495,0.066,5.4511,0.0073,0.0025,0.0325,109.5875,-96.396,12.7597,0.1281,NA,"Routine",13.1915,0.00571518557404334,0.012501503454286
15208,"W1",2017-08-07,"10:30:00",5.74,NA,249,10.6,14.4,20,NA,0.08,"L",0.1394,NA,NA,"~1.34in of rain for the week. Most of which fell as one event (1.15in) on 8/5/17 boosted /restored base flows.",NA,"W1_20170807_1030",2017,"8/7/2017 10:30",0.9541,0.1221,0.0139,0.6632,0.051,0.0176,0.1212,2.1732,0.3989,0.0015,2.2617,0.0993,0.0816,5.2946,0.0048,0.0025,0.0325,94.4974,-88.9669,11.7616,0.0603,NA,"Routine",5.5306,0.0142089001030564,0.00201887633423252
15220,"W1",2017-08-14,"08:00:00",5.98,5.94,172,11.4,14.1,39.8,35.4,0.06,"L",0.0685,NA,"912","~ ------ precip .  Very low flows. Sampled flow with cup.",NA,"W1_20170814_0800",2017,"8/14/2017 8:00",1.1662,0.1478,0.0225,0.741,0.0409,0.0149,0.1123,2.4849,0.4089,0.0015,2.3938,0.0495,0.0738,5.7957,0.0123,0.0025,0.0325,109.3525,-116.1155,13.7908,-0.06,NA,"Routine",-6.7631,0.0130116477891263,0.00830845260626461
15235,"W1",2017-08-22,"08:55:00",5.61,NA,320,11.7,15.6,30.3,NA,0.05,"L",0.0436,NA,"912","~1.14in precip for the week. Most fell on 8/18/17.   Flows dropped quickly after rain. Sampled flow with cup.",NA,"W1_20170822_0855",2017,"8/22/2017 8:55",1.0521,0.1316,0.0225,0.7522,0.0562,0.0217,0.12,2.2598,0.3671,0.0015,2.3275,0.104,0.0832,5.9445,0.0122,0.0025,0.0325,106.2206,-99.8958,13.0764,0.0614,NA,"Routine",6.3248,0.00571518557404334,0.0124238543645078
15249,"W1",2017-08-28,"09:10:00",5.69,5.6,377,11.3,13.2,41.2,40.6,0.04,"L",0.0252,NA,"912","~0.57in precip for the week. Fell on 8/22/17. sampled pool with cup. Low flow.",NA,"W1_20170828_0910",2017,"8/28/2017 9:10",1.1735,0.1479,0.0423,0.7903,0.0572,0.0208,0.117,2.1706,0.3982,0.0015,2.0428,0.1014,0.0837,5.8432,0.0142,0.0064,0.0748,115.6835,-108.3925,13.8436,0.0651,NA,"Routine",7.291,0.00571518557404334,0.0152192215965221
15269,"W1",2017-09-04,"11:05:00",5.76,5.79,87,10,12.6,16.8,13.6,0.118,"F",0.3639,NA,NA,"~1.22in of pcpt. all fell 9/3/17. Flows slightly restored. Hgraph in gradual recession from  9/3 rain. No cup needed to sample.",NA,"W1_20170904_1105",2017,"9/4/2017 11:05",0.8252,0.1276,0.0432,0.715,0.0612,0.027,0.1287,2.5547,0.4117,0.0015,2.4736,0.1153,0.0928,5.0425,0.0059,0.0025,0.0325,93.0991,-95.039,12.1733,-0.0206,NA,"Routine",-1.9399,0.0129212891239241,0.0095508380427154
15270,"W1",2017-09-04,"11:05:00",5.76,5.79,87,10,12.6,16.8,13.6,0.118,"F",0.3639,NA,NA,"~1.22in of pcpt. all fell 9/3/17. Flows slightly restored. Hgraph in gradual recession from  9/3 rain. No cup needed to sample.",NA,"W1_20170904_1105_Dup",2017,"9/4/2017 11:05",0.8131,0.1272,0.0486,0.7029,0.0576,0.0252,0.1227,2.6039,0.639,0.0015,2.5117,0.1196,0.0703,4.9952,0.0059,0.0025,0.0325,91.6407,-104.6255,12.8073,-0.1323,"Dup","Routine",-12.9848,0.0403677336791125,0.00900729441426818
15284,"W1",2017-09-11,"12:10:00",5.8,5.78,155,10.4,12.2,21.4,23.9,0.066,"L",0.0866,NA,NA,"~0.83in of pcpt.  9/5 - 9/7/17. Low flows. Starting to see some color change. Yellow birch leaves in some channels.",NA,"W1_20170911_1210",2017,"9/11/2017 12:10",0.8376,0.1295,0.0328,0.7634,0.0567,0.0238,0.1131,2.7201,0.3525,0.0015,2.095,0.1165,0.1004,5.4813,0.0051,0.0025,0.0325,94.533,-99.7218,12.5101,-0.0534,NA,"Routine",-5.1888,0.0157449974114949,0.00201887633423252
15294,"W1",2017-09-18,"07:50:00",5.58,5.55,466,12.4,15.4,48.6,36,0.06,"L",0.0685,NA,"912","~.04in of pcpt for the week. Used cup sampled pool w/tiny flow. Dry conditions causing early brown leaf drop all species. leaves stacking up in weirs. Frass in all channels.",NA,"W1_20170918_0750",2017,"9/18/2017 7:50",1.0445,0.1573,0.0352,0.8786,0.0645,0.0256,0.1088,2.2668,0.3929,0.0015,2.042,0.0994,0.085,5.8878,0.0185,0.0058,0.0325,114.3024,-117.6409,14.4243,-0.0288,NA,"Routine",-3.3385,0.00571518557404334,0.00442599811735592
15309,"W1",2017-09-25,"08:00:00",6.04,5.99,286,15.1,17.5,NA,60.1,0.02,"L",0.0045,NA,"912","No precip. this week. Little or no flow used cup from stagnant pool. Dry. hot weather. Brown leaves dropping. Streams continue to warm.",NA,"W1_20170925_0800",2017,"9/25/2017 8:00",1.4369,0.2442,0.3267,1.0022,0.049,0.0294,0.1055,2.1325,0.4235,0.0015,2.8705,0.1239,0.1087,6.8426,0.0474,0.0147,0.0325,150.2512,-131.352,16.5911,0.1342,NA,"Routine",18.8992,0.00571518557404334,0.00201887633423252
15328,"W1",2017-10-02,"10:05:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"955","trace amount of precip this week. Channel bone dry. No sample. Drought conditions. Leaves in v-notch.",NA,"W1_20171002_1005",2017,"10/2/2017 10:05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Routine",NA,NA,NA
15344,"W1",2017-10-09,"07:15:00",5.6,5.6,269,13.4,13.4,NA,37.3,0.041,"L",0.0267,NA,NA,"Pre-event grab sample",NA,"W1_20171009_0715",2017,"10/9/2017 7:15",1.064,0.2225,0.3245,1.0623,0.0546,0.0247,0.1159,2.5124,0.5538,0.0015,2.6102,0.1111,0.109,5.3438,0.0317,0.0095,0.0325,134.636,-118.8354,15.9502,0.1247,NA,"Grab",15.8006,0.00571518557404334,0.00201887633423252
